TRAFFIC LIGHTS: 000100
1552564800 000065 0193
1552564800 000066 0065
1552564800 000067 0229
1552564800 000068 0203
1552564800 000069 0091
1552564800 000070 0191
1552564800 000071 0211
1552564800 000072 0255
1552564800 000073 0221
1552564800 000074 0124
1552564800 000075 0291
1552564800 000076 0294
1552564800 000077 0022
1552564800 000078 0088
1552564800 000079 0090
1552564800 000080 0087
1552564800 000081 0257
1552564800 000082 0224
1552564800 000083 0147
1552564800 000084 0185
1552564800 000085 0232
1552564800 000086 0153
1552564800 000087 0202
1552564800 000088 0015
1552564800 000089 0164
1552564800 000090 0208
1552564800 000091 0008
1552564800 000092 0018
1552564800 000093 0186
1552564800 000094 0214
1552564800 000095 0293
1552564800 000096 0121
1552564800 000097 0061
1552564800 000098 0061
1552564800 000099 0152
1552564800 000100 0221
1552565100 000001 0113
1552565100 000002 0043
1552565100 000003 0049
1552565100 000004 0078
1552565100 000005 0243
1552565100 000006 0223
1552565100 000007 0129
1552565100 000008 0050
1552565100 000009 0174
1552565100 000010 0174
1552565100 000011 0169
1552565100 000012 0205
1552565100 000013 0145
1552565100 000014 0221
1552565100 000015 0052
1552565100 000016 0245
1552565100 000017 0162
1552565100 000018 0088
1552565100 000019 0271
1552565100 000020 0171
1552565100 000021 0291
1552565100 000022 0200
1552565100 000023 0238
1552565100 000024 0193
1552565100 000025 0087
1552565100 000026 0156
1552565100 000027 0153
1552565100 000028 0085
1552565100 000029 0147
1552565100 000030 0092
1552565100 000031 0046
1552565100 000032 0022
1552565100 000033 0005
1552565100 000034 0059
1552565100 000035 0097
1552565100 000036 0049
1552565100 000037 0288
1552565100 000038 0035
1552565100 000039 0277
1552565100 000040 0051
1552565100 000041 0098
1552565100 000042 0250
1552565100 000043 0216
1552565100 000044 0245
1552565100 000045 0291
1552565100 000046 0260
1552565100 000047 0178
1552565100 000048 0236
1552565100 000049 0091
1552565100 000050 0230
1552565100 000051 0226
1552565100 000052 0279
1552565100 000053 0017
1552565100 000054 0077
1552565100 000055 0030
1552565100 000056 0053
1552565100 000057 0020
1552565100 000058 0171
1552565100 000059 0108
1552565100 000060 0219
1552565100 000061 0127
1552565100 000062 0185
1552565100 000063 0277
1552565100 000064 0297
1552565100 000065 0184
1552565100 000066 0050
1552565100 000067 0069
1552565100 000068 0144
1552565100 000069 0262
1552565100 000070 0075
1552565100 000071 0099
1552565100 000072 0293
1552565100 000073 0199
1552565100 000074 0232
1552565100 000075 0042
1552565100 000076 0167
1552565100 000077 0115
1552565100 000078 0277
1552565100 000079 0044
1552565100 000080 0286
1552565100 000081 0202
1552565100 000082 0256
1552565100 000083 0230
1552565100 000084 0035
1552565100 000085 0104
1552565100 000086 0282
1552565100 000087 0189
1552565100 000088 0142
1552565100 000089 0275
1552565100 000090 0089
1552565100 000091 0099
1552565100 000092 0223
1552565100 000093 0064
1552565100 000094 0145
1552565100 000095 0256
1552565100 000096 0204
1552565100 000097 0002
1552565100 000098 0089
1552565100 000099 0047
1552565100 000100 0119
1552565400 000001 0251
1552565400 000002 0240
1552565400 000003 0108
1552565400 000004 0204
1552565400 000005 0049
1552565400 000006 0091
1552565400 000007 0220
1552565400 000008 0176
1552565400 000009 0188
1552565400 000010 0245
1552565400 000011 0087
1552565400 000012 0284
1552565400 000013 0216
1552565400 000014 0034
1552565400 000015 0144
1552565400 000016 0223
1552565400 000017 0266
1552565400 000018 0260
1552565400 000019 0129
1552565400 000020 0109
1552565400 000021 0142
1552565400 000022 0091
1552565400 000023 0197
1552565400 000024 0178
1552565400 000025 0140
1552565400 000026 0219
1552565400 000027 0040
1552565400 000028 0034
1552565400 000029 0079
1552565400 000030 0004
1552565400 000031 0202
1552565400 000032 0246
1552565400 000033 0228
1552565400 000034 0065
1552565400 000035 0123
1552565400 000036 0212
1552565400 000037 0091
1552565400 000038 0059
1552565400 000039 0048
1552565400 000040 0226
1552565400 000041 0203
1552565400 000042 0048
1552565400 000043 0281
1552565400 000044 0052
1552565400 000045 0289
1552565400 000046 0251
1552565400 000047 0150
1552565400 000048 0071
1552565400 000049 0036
1552565400 000050 0035
1552565400 000051 0212
1552565400 000052 0192
1552565400 000053 0182
1552565400 000054 0024
1552565400 000055 0266
1552565400 000056 0078
1552565400 000057 0157
1552565400 000058 0092
1552565400 000059 0096
1552565400 000060 0275
1552565400 000061 0106
1552565400 000062 0114
1552565400 000063 0034
1552565400 000064 0113
1552565400 000065 0157
1552565400 000066 0023
1552565400 000067 0144
1552565400 000068 0109
1552565400 000069 0239
1552565400 000070 0290
1552565400 000071 0092
1552565400 000072 0191
1552565400 000073 0105
1552565400 000074 0041
1552565400 000075 0252
1552565400 000076 0048
1552565400 000077 0113
1552565400 000078 0124
1552565400 000079 0103
1552565400 000080 0127
1552565400 000081 0070
1552565400 000082 0266
1552565400 000083 0010
1552565400 000084 0037
1552565400 000085 0259
1552565400 000086 0018
1552565400 000087 0235
1552565400 000088 0273
1552565400 000089 0104
1552565400 000090 0124
1552565400 000091 0268
1552565400 000092 0015
1552565400 000093 0144
1552565400 000094 0127
1552565400 000095 0076
1552565400 000096 0057
1552565400 000097 0118
1552565400 000098 0197
1552565400 000099 0283
1552565400 000100 0155
1552565700 000001 0239
1552565700 000002 0129
1552565700 000003 0108
1552565700 000004 0089
1552565700 000005 0291
1552565700 000006 0289
1552565700 000007 0036
1552565700 000008 0158
1552565700 000009 0184
1552565700 000010 0124
1552565700 000011 0176
1552565700 000012 0283
1552565700 000013 0075
1552565700 000014 0257
1552565700 000015 0105
1552565700 000016 0219
1552565700 000017 0140
1552565700 000018 0029
1552565700 000019 0055
1552565700 000020 0153
1552565700 000021 0221
1552565700 000022 0082
1552565700 000023 0116
1552565700 000024 0242
1552565700 000025 0157
1552565700 000026 0080
1552565700 000027 0283
1552565700 000028 0164
1552565700 000029 0210
1552565700 000030 0244
1552565700 000031 0261
1552565700 000032 0274
1552565700 000033 0112
1552565700 000034 0211
1552565700 000035 0146
1552565700 000036 0090
1552565700 000037 0148
1552565700 000038 0127
1552565700 000039 0175
1552565700 000040 0168
1552565700 000041 0166
1552565700 000042 0112
1552565700 000043 0107
1552565700 000044 0252
1552565700 000045 0013
1552565700 000046 0154
1552565700 000047 0227
1552565700 000048 0009
1552565700 000049 0263
1552565700 000050 0206
1552565700 000051 0110
1552565700 000052 0064
1552565700 000053 0003
1552565700 000054 0206
1552565700 000055 0241
1552565700 000056 0177
1552565700 000057 0245
1552565700 000058 0229
1552565700 000059 0076
1552565700 000060 0003
1552565700 000061 0023
1552565700 000062 0195
1552565700 000063 0045
1552565700 000064 0190
1552565700 000065 0246
1552565700 000066 0061
1552565700 000067 0024
1552565700 000068 0112
1552565700 000069 0279
1552565700 000070 0168
1552565700 000071 0031
1552565700 000072 0165
1552565700 000073 0062
1552565700 000074 0276
1552565700 000075 0131
1552565700 000076 0192
1552565700 000077 0162
1552565700 000078 0270
1552565700 000079 0147
1552565700 000080 0049
1552565700 000081 0066
1552565700 000082 0153
1552565700 000083 0113
1552565700 000084 0264
1552565700 000085 0032
1552565700 000086 0145
1552565700 000087 0154
1552565700 000088 0202
1552565700 000089 0044
1552565700 000090 0121
1552565700 000091 0097
1552565700 000092 0123
1552565700 000093 0227
1552565700 000094 0119
1552565700 000095 0015
1552565700 000096 0123
1552565700 000097 0033
1552565700 000098 0098
1552565700 000099 0046
1552565700 000100 0021
1552566000 000001 0175
1552566000 000002 0063
1552566000 000003 0003
1552566000 000004 0133
1552566000 000005 0109
1552566000 000006 0259
1552566000 000007 0208
1552566000 000008 0045
1552566000 000009 0155
1552566000 000010 0100
1552566000 000011 0118
1552566000 000012 0042
1552566000 000013 0094
1552566000 000014 0033
1552566000 000015 0167
1552566000 000016 0195
1552566000 000017 0142
1552566000 000018 0155
1552566000 000019 0284
1552566000 000020 0134
1552566000 000021 0062
1552566000 000022 0029
1552566000 000023 0128
1552566000 000024 0058
1552566000 000025 0151
1552566000 000026 0064
1552566000 000027 0296
1552566000 000028 0298
1552566000 000029 0200
1552566000 000030 0028
1552566000 000031 0250
1552566000 000032 0032
1552566000 000033 0181
1552566000 000034 0005
1552566000 000035 0208
1552566000 000036 0088
1552566000 000037 0051
1552566000 000038 0062
1552566000 000039 0227
1552566000 000040 0033
1552566000 000041 0148
1552566000 000042 0274
1552566000 000043 0067
1552566000 000044 0228
1552566000 000045 0127
1552566000 000046 0231
1552566000 000047 0072
1552566000 000048 0248
1552566000 000049 0286
1552566000 000050 0199
1552566000 000051 0229
1552566000 000052 0026
1552566000 000053 0206
1552566000 000054 0117
1552566000 000055 0001
1552566000 000056 0122
1552566000 000057 0275
1552566000 000058 0045
1552566000 000059 0019
1552566000 000060 0097
1552566000 000061 0113
1552566000 000062 0215
1552566000 000063 0034
1552566000 000064 0113
1552566000 000065 0293
1552566000 000066 0262
1552566000 000067 0069
1552566000 000068 0145
1552566000 000069 0164
1552566000 000070 0108
1552566000 000071 0139
1552566000 000072 0066
1552566000 000073 0113
1552566000 000074 0164
1552566000 000075 0170
1552566000 000076 0007
1552566000 000077 0013
1552566000 000078 0190
1552566000 000079 0293
1552566000 000080 0295
1552566000 000081 0040
1552566000 000082 0114
1552566000 000083 0275
1552566000 000084 0056
1552566000 000085 0125
1552566000 000086 0004
1552566000 000087 0182
1552566000 000088 0214
1552566000 000089 0130
1552566000 000090 0059
1552566000 000091 0201
1552566000 000092 0109
1552566000 000093 0238
1552566000 000094 0016
1552566000 000095 0057
1552566000 000096 0108
1552566000 000097 0063
1552566000 000098 0073
1552566000 000099 0090
1552566000 000100 0154
1552566300 000001 0095
1552566300 000002 0113
1552566300 000003 0056
1552566300 000004 0062
1552566300 000005 0109
1552566300 000006 0119
1552566300 000007 0280
1552566300 000008 0283
1552566300 000009 0172
1552566300 000010 0079
1552566300 000011 0185
1552566300 000012 0056
1552566300 000013 0296
1552566300 000014 0276
1552566300 000015 0178
1552566300 000016 0274
1552566300 000017 0067
1552566300 000018 0266
1552566300 000019 0197
1552566300 000020 0177
1552566300 000021 0238
1552566300 000022 0069
1552566300 000023 0196
1552566300 000024 0151
1552566300 000025 0280
1552566300 000026 0275
1552566300 000027 0008
1552566300 000028 0281
1552566300 000029 0127
1552566300 000030 0119
1552566300 000031 0219
1552566300 000032 0294
1552566300 000033 0230
1552566300 000034 0219
1552566300 000035 0019
1552566300 000036 0295
1552566300 000037 0081
1552566300 000038 0223
1552566300 000039 0223
1552566300 000040 0056
1552566300 000041 0027
1552566300 000042 0054
1552566300 000043 0232
1552566300 000044 0271
1552566300 000045 0233
1552566300 000046 0071
1552566300 000047 0008
1552566300 000048 0226
1552566300 000049 0252
1552566300 000050 0240
1552566300 000051 0001
1552566300 000052 0277
1552566300 000053 0237
1552566300 000054 0252
1552566300 000055 0210
1552566300 000056 0274
1552566300 000057 0146
1552566300 000058 0063
1552566300 000059 0266
1552566300 000060 0144
1552566300 000061 0008
1552566300 000062 0023
1552566300 000063 0149
1552566300 000064 0014
1552566300 000065 0187
1552566300 000066 0020
1552566300 000067 0294
1552566300 000068 0216
1552566300 000069 0198
1552566300 000070 0007
1552566300 000071 0078
1552566300 000072 0226
1552566300 000073 0135
1552566300 000074 0298
1552566300 000075 0014
1552566300 000076 0124
1552566300 000077 0020
1552566300 000078 0058
1552566300 000079 0183
1552566300 000080 0190
1552566300 000081 0000
1552566300 000082 0150
1552566300 000083 0243
1552566300 000084 0189
1552566300 000085 0252
1552566300 000086 0055
1552566300 000087 0054
1552566300 000088 0193
1552566300 000089 0182
1552566300 000090 0173
1552566300 000091 0211
1552566300 000092 0189
1552566300 000093 0015
1552566300 000094 0046
1552566300 000095 0119
1552566300 000096 0020
1552566300 000097 0159
1552566300 000098 0204
1552566300 000099 0016
1552566300 000100 0229
1552566600 000001 0141
1552566600 000002 0035
1552566600 000003 0030
1552566600 000004 0225
1552566600 000005 0260
1552566600 000006 0015
1552566600 000007 0240
1552566600 000008 0283
1552566600 000009 0242
1552566600 000010 0103
1552566600 000011 0263
1552566600 000012 0144
1552566600 000013 0238
1552566600 000014 0179
1552566600 000015 0134
1552566600 000016 0241
1552566600 000017 0195
1552566600 000018 0299
1552566600 000019 0157
1552566600 000020 0258
1552566600 000021 0198
1552566600 000022 0225
1552566600 000023 0079
1552566600 000024 0128
1552566600 000025 0080
1552566600 000026 0291
1552566600 000027 0278
1552566600 000028 0193
1552566600 000029 0038
1552566600 000030 0248
1552566600 000031 0138
1552566600 000032 0082
1552566600 000033 0053
1552566600 000034 0089
1552566600 000035 0245
1552566600 000036 0185
1552566600 000037 0166
1552566600 000038 0102
1552566600 000039 0045
1552566600 000040 0268
1552566600 000041 0273
1552566600 000042 0179
1552566600 000043 0218
1552566600 000044 0198
1552566600 000045 0259
1552566600 000046 0200
1552566600 000047 0178
1552566600 000048 0173
1552566600 000049 0066
1552566600 000050 0216
1552566600 000051 0254
1552566600 000052 0180
1552566600 000053 0280
1552566600 000054 0289
1552566600 000055 0171
1552566600 000056 0285
1552566600 000057 0251
1552566600 000058 0135
1552566600 000059 0053
1552566600 000060 0241
1552566600 000061 0056
1552566600 000062 0256
1552566600 000063 0114
1552566600 000064 0011
1552566600 000065 0257
1552566600 000066 0078
1552566600 000067 0030
1552566600 000068 0134
1552566600 000069 0188
1552566600 000070 0215
1552566600 000071 0294
1552566600 000072 0143
1552566600 000073 0069
1552566600 000074 0033
1552566600 000075 0298
1552566600 000076 0095
1552566600 000077 0131
1552566600 000078 0044
1552566600 000079 0043
1552566600 000080 0145
1552566600 000081 0116
1552566600 000082 0273
1552566600 000083 0261
1552566600 000084 0274
1552566600 000085 0046
1552566600 000086 0004
1552566600 000087 0250
1552566600 000088 0068
1552566600 000089 0296
1552566600 000090 0297
1552566600 000091 0048
1552566600 000092 0041
1552566600 000093 0076
1552566600 000094 0019
1552566600 000095 0127
1552566600 000096 0196
1552566600 000097 0264
1552566600 000098 0265
1552566600 000099 0141
1552566600 000100 0037
1552566900 000001 0132
1552566900 000002 0161
1552566900 000003 0209
1552566900 000004 0093
1552566900 000005 0180
1552566900 000006 0254
1552566900 000007 0098
1552566900 000008 0143
1552566900 000009 0086
1552566900 000010 0132
1552566900 000011 0090
1552566900 000012 0029
1552566900 000013 0182
1552566900 000014 0115
1552566900 000015 0071
1552566900 000016 0018
1552566900 000017 0152
1552566900 000018 0220
1552566900 000019 0036
1552566900 000020 0234
1552566900 000021 0206
1552566900 000022 0035
1552566900 000023 0215
1552566900 000024 0031
1552566900 000025 0235
1552566900 000026 0285
1552566900 000027 0018
1552566900 000028 0037
1552566900 000029 0139
1552566900 000030 0112
1552566900 000031 0111
1552566900 000032 0120
1552566900 000033 0236
1552566900 000034 0213
1552566900 000035 0048
1552566900 000036 0012
1552566900 000037 0068
1552566900 000038 0101
1552566900 000039 0091
1552566900 000040 0246
1552566900 000041 0164
1552566900 000042 0108
1552566900 000043 0210
1552566900 000044 0049
1552566900 000045 0256
1552566900 000046 0293
1552566900 000047 0287
1552566900 000048 0091
1552566900 000049 0260
1552566900 000050 0222
1552566900 000051 0282
1552566900 000052 0021
1552566900 000053 0255
1552566900 000054 0246
1552566900 000055 0115
1552566900 000056 0152
1552566900 000057 0041
1552566900 000058 0032
1552566900 000059 0289
1552566900 000060 0146
1552566900 000061 0102
1552566900 000062 0155
1552566900 000063 0115
1552566900 000064 0277
1552566900 000065 0181
1552566900 000066 0058
1552566900 000067 0091
1552566900 000068 0081
1552566900 000069 0186
1552566900 000070 0247
1552566900 000071 0028
1552566900 000072 0080
1552566900 000073 0036
1552566900 000074 0175
1552566900 000075 0020
1552566900 000076 0141
1552566900 000077 0118
1552566900 000078 0100
1552566900 000079 0261
1552566900 000080 0033
1552566900 000081 0164
1552566900 000082 0277
1552566900 000083 0167
1552566900 000084 0182
1552566900 000085 0105
1552566900 000086 0272
1552566900 000087 0223
1552566900 000088 0077
1552566900 000089 0270
1552566900 000090 0253
1552566900 000091 0175
1552566900 000092 0287
1552566900 000093 0121
1552566900 000094 0243
1552566900 000095 0209
1552566900 000096 0034
1552566900 000097 0179
1552566900 000098 0217
1552566900 000099 0012
1552566900 000100 0097
1552567200 000001 0174
1552567200 000002 0199
1552567200 000003 0005
1552567200 000004 0049
1552567200 000005 0016
1552567200 000006 0293
1552567200 000007 0099
1552567200 000008 0293
1552567200 000009 0196
1552567200 000010 0267
1552567200 000011 0153
1552567200 000012 0288
1552567200 000013 0030
1552567200 000014 0149
1552567200 000015 0163
1552567200 000016 0090
1552567200 000017 0205
1552567200 000018 0225
1552567200 000019 0255
1552567200 000020 0109
1552567200 000021 0198
1552567200 000022 0175
1552567200 000023 0101
1552567200 000024 0237
1552567200 000025 0156
1552567200 000026 0028
1552567200 000027 0194
1552567200 000028 0249
1552567200 000029 0182
1552567200 000030 0094
1552567200 000031 0153
1552567200 000032 0003
1552567200 000033 0088
1552567200 000034 0142
1552567200 000035 0026
1552567200 000036 0289
1552567200 000037 0182
1552567200 000038 0179
1552567200 000039 0055
1552567200 000040 0274
1552567200 000041 0174
1552567200 000042 0035
1552567200 000043 0236
1552567200 000044 0297
1552567200 000045 0292
1552567200 000046 0124
1552567200 000047 0275
1552567200 000048 0096
1552567200 000049 0122
1552567200 000050 0224
1552567200 000051 0108
1552567200 000052 0051
1552567200 000053 0108
1552567200 000054 0072
1552567200 000055 0289
1552567200 000056 0122
1552567200 000057 0214
1552567200 000058 0001
1552567200 000059 0281
1552567200 000060 0213
1552567200 000061 0141
1552567200 000062 0020
1552567200 000063 0278
1552567200 000064 0026
1552567200 000065 0208
1552567200 000066 0268
1552567200 000067 0248
1552567200 000068 0136
1552567200 000069 0287
1552567200 000070 0041
1552567200 000071 0256
1552567200 000072 0202
1552567200 000073 0191
1552567200 000074 0083
1552567200 000075 0293
1552567200 000076 0198
1552567200 000077 0091
1552567200 000078 0076
1552567200 000079 0298
1552567200 000080 0099
1552567200 000081 0278
1552567200 000082 0234
1552567200 000083 0088
1552567200 000084 0273
1552567200 000085 0054
1552567200 000086 0248
1552567200 000087 0122
1552567200 000088 0287
1552567200 000089 0296
1552567200 000090 0199
1552567200 000091 0126
1552567200 000092 0081
1552567200 000093 0049
1552567200 000094 0016
1552567200 000095 0281
1552567200 000096 0176
1552567200 000097 0029
1552567200 000098 0272
1552567200 000099 0230
1552567200 000100 0158
1552567500 000001 0015
1552567500 000002 0142
1552567500 000003 0167
1552567500 000004 0279
1552567500 000005 0068
1552567500 000006 0200
1552567500 000007 0221
1552567500 000008 0232
1552567500 000009 0066
1552567500 000010 0005
1552567500 000011 0256
1552567500 000012 0053
1552567500 000013 0047
1552567500 000014 0023
1552567500 000015 0018
1552567500 000016 0274
1552567500 000017 0222
1552567500 000018 0232
1552567500 000019 0044
1552567500 000020 0189
1552567500 000021 0083
1552567500 000022 0161
1552567500 000023 0098
1552567500 000024 0043
1552567500 000025 0198
1552567500 000026 0129
1552567500 000027 0152
1552567500 000028 0144
1552567500 000029 0173
1552567500 000030 0131
1552567500 000031 0148
1552567500 000032 0192
1552567500 000033 0289
1552567500 000034 0039
1552567500 000035 0079
1552567500 000036 0251
1552567500 000037 0217
1552567500 000038 0114
1552567500 000039 0190
1552567500 000040 0003
1552567500 000041 0231
1552567500 000042 0104
1552567500 000043 0170
1552567500 000044 0289
1552567500 000045 0258
1552567500 000046 0130
1552567500 000047 0059
1552567500 000048 0090
1552567500 000049 0105
1552567500 000050 0140
1552567500 000051 0196
1552567500 000052 0234
1552567500 000053 0212
1552567500 000054 0036
1552567500 000055 0007
1552567500 000056 0018
1552567500 000057 0184
1552567500 000058 0260
1552567500 000059 0174
1552567500 000060 0069
1552567500 000061 0106
1552567500 000062 0020
1552567500 000063 0223
1552567500 000064 0200
1552567500 000065 0070
1552567500 000066 0012
1552567500 000067 0280
1552567500 000068 0220
1552567500 000069 0102
1552567500 000070 0092
1552567500 000071 0022
1552567500 000072 0116
1552567500 000073 0132
1552567500 000074 0252
1552567500 000075 0055
1552567500 000076 0087
1552567500 000077 0055
1552567500 000078 0175
1552567500 000079 0285
1552567500 000080 0252
1552567500 000081 0095
1552567500 000082 0047
1552567500 000083 0209
1552567500 000084 0148
1552567500 000085 0174
1552567500 000086 0047
1552567500 000087 0080
1552567500 000088 0094
1552567500 000089 0107
1552567500 000090 0104
1552567500 000091 0192
1552567500 000092 0241
1552567500 000093 0121
1552567500 000094 0028
1552567500 000095 0118
1552567500 000096 0084
1552567500 000097 0023
1552567500 000098 0163
1552567500 000099 0183
1552567500 000100 0132
1552567800 000001 0270
1552567800 000002 0247
1552567800 000003 0113
1552567800 000004 0169
1552567800 000005 0122
1552567800 000006 0155
1552567800 000007 0019
1552567800 000008 0278
1552567800 000009 0142
1552567800 000010 0115
1552567800 000011 0019
1552567800 000012 0058
1552567800 000013 0159
1552567800 000014 0018
1552567800 000015 0215
1552567800 000016 0102
1552567800 000017 0144
1552567800 000018 0059
1552567800 000019 0282
1552567800 000020 0187
1552567800 000021 0271
1552567800 000022 0110
1552567800 000023 0181
1552567800 000024 0167
1552567800 000025 0093
1552567800 000026 0250
1552567800 000027 0209
1552567800 000028 0006
1552567800 000029 0142
1552567800 000030 0287
1552567800 000031 0299
1552567800 000032 0249
1552567800 000033 0159
1552567800 000034 0126
1552567800 000035 0001
1552567800 000036 0068
1552567800 000037 0253
1552567800 000038 0142
1552567800 000039 0166
1552567800 000040 0044
1552567800 000041 0003
1552567800 000042 0146
1552567800 000043 0226
1552567800 000044 0239
1552567800 000045 0063
1552567800 000046 0008
1552567800 000047 0234
1552567800 000048 0047
1552567800 000049 0017
1552567800 000050 0040
1552567800 000051 0231
1552567800 000052 0217
1552567800 000053 0011
1552567800 000054 0085
1552567800 000055 0073
1552567800 000056 0131
1552567800 000057 0288
1552567800 000058 0219
1552567800 000059 0017
1552567800 000060 0164
1552567800 000061 0299
1552567800 000062 0134
1552567800 000063 0264
1552567800 000064 0118
1552567800 000065 0123
1552567800 000066 0254
1552567800 000067 0076
1552567800 000068 0143
1552567800 000069 0017
1552567800 000070 0167
1552567800 000071 0297
1552567800 000072 0076
1552567800 000073 0013
1552567800 000074 0007
1552567800 000075 0113
1552567800 000076 0224
1552567800 000077 0045
1552567800 000078 0234
1552567800 000079 0255
1552567800 000080 0289
1552567800 000081 0010
1552567800 000082 0101
1552567800 000083 0050
1552567800 000084 0000
1552567800 000085 0040
1552567800 000086 0030
1552567800 000087 0000
1552567800 000088 0237
1552567800 000089 0088
1552567800 000090 0279
1552567800 000091 0141
1552567800 000092 0184
1552567800 000093 0000
1552567800 000094 0181
1552567800 000095 0078
1552567800 000096 0199
1552567800 000097 0239
1552567800 000098 0030
1552567800 000099 0034
1552567800 000100 0064
1552568100 000001 0174
1552568100 000002 0006
1552568100 000003 0003
1552568100 000004 0123
1552568100 000005 0298
1552568100 000006 0279
1552568100 000007 0036
1552568100 000008 0275
1552568100 000009 0278
1552568100 000010 0095
1552568100 000011 0290
1552568100 000012 0079
1552568100 000013 0059
1552568100 000014 0295
1552568100 000015 0208
1552568100 000016 0284
1552568100 000017 0034
1552568100 000018 0233
1552568100 000019 0119
1552568100 000020 0205
1552568100 000021 0262
1552568100 000022 0045
1552568100 000023 0257
1552568100 000024 0164
1552568100 000025 0287
1552568100 000026 0059
1552568100 000027 0202
1552568100 000028 0035
1552568100 000029 0003
1552568100 000030 0159
1552568100 000031 0049
1552568100 000032 0226
1552568100 000033 0187
1552568100 000034 0295
1552568100 000035 0209
1552568100 000036 0039
1552568100 000037 0004
1552568100 000038 0213
1552568100 000039 0027
1552568100 000040 0117
1552568100 000041 0006
1552568100 000042 0056
1552568100 000043 0045
1552568100 000044 0153
1552568100 000045 0052
1552568100 000046 0081
1552568100 000047 0287
1552568100 000048 0117
1552568100 000049 0077
1552568100 000050 0273
1552568100 000051 0049
1552568100 000052 0068
1552568100 000053 0234
1552568100 000054 0205
1552568100 000055 0154
1552568100 000056 0095
1552568100 000057 0270
1552568100 000058 0193
1552568100 000059 0259
1552568100 000060 0084
1552568100 000061 0063
1552568100 000062 0221
1552568100 000063 0043
1552568100 000064 0060
1552568100 000065 0257
1552568100 000066 0157
1552568100 000067 0062
1552568100 000068 0169
1552568100 000069 0195
1552568100 000070 0270
1552568100 000071 0299
1552568100 000072 0078
1552568100 000073 0040
1552568100 000074 0201
1552568100 000075 0058
1552568100 000076 0059
1552568100 000077 0264
1552568100 000078 0224
1552568100 000079 0081
1552568100 000080 0080
1552568100 000081 0253
1552568100 000082 0155
1552568100 000083 0239
1552568100 000084 0140
1552568100 000085 0280
1552568100 000086 0161
1552568100 000087 0099
1552568100 000088 0137
1552568100 000089 0131
1552568100 000090 0162
1552568100 000091 0130
1552568100 000092 0089
1552568100 000093 0186
1552568100 000094 0267
1552568100 000095 0047
1552568100 000096 0164
1552568100 000097 0120
1552568100 000098 0108
1552568100 000099 0274
1552568100 000100 0037
1552568400 000001 0061
1552568400 000002 0250
1552568400 000003 0071
1552568400 000004 0083
1552568400 000005 0034
1552568400 000006 0273
1552568400 000007 0260
1552568400 000008 0229
1552568400 000009 0257
1552568400 000010 0199
1552568400 000011 0026
1552568400 000012 0183
1552568400 000013 0181
1552568400 000014 0238
1552568400 000015 0027
1552568400 000016 0190
1552568400 000017 0028
1552568400 000018 0178
1552568400 000019 0268
1552568400 000020 0113
1552568400 000021 0055
1552568400 000022 0271
1552568400 000023 0030
1552568400 000024 0106
1552568400 000025 0229
1552568400 000026 0126
1552568400 000027 0206
1552568400 000028 0265
1552568400 000029 0248
1552568400 000030 0189
1552568400 000031 0285
1552568400 000032 0216
1552568400 000033 0105
1552568400 000034 0096
1552568400 000035 0011
1552568400 000036 0222
1552568400 000037 0238
1552568400 000038 0237
1552568400 000039 0076
1552568400 000040 0179
1552568400 000041 0045
1552568400 000042 0119
1552568400 000043 0272
1552568400 000044 0239
1552568400 000045 0122
1552568400 000046 0243
1552568400 000047 0087
1552568400 000048 0230
1552568400 000049 0093
1552568400 000050 0275
1552568400 000051 0186
1552568400 000052 0181
1552568400 000053 0197
1552568400 000054 0047
1552568400 000055 0295
1552568400 000056 0176
1552568400 000057 0232
1552568400 000058 0165
1552568400 000059 0039
1552568400 000060 0123
1552568400 000061 0253
1552568400 000062 0196
1552568400 000063 0296
1552568400 000064 0128
1552568400 000065 0086
1552568400 000066 0156
1552568400 000067 0232
1552568400 000068 0252
1552568400 000069 0209
1552568400 000070 0084
1552568400 000071 0260
1552568400 000072 0173
1552568400 000073 0197
1552568400 000074 0240
1552568400 000075 0145
1552568400 000076 0093
1552568400 000077 0036
1552568400 000078 0109
1552568400 000079 0051
1552568400 000080 0025
1552568400 000081 0144
1552568400 000082 0066
1552568400 000083 0251
1552568400 000084 0064
1552568400 000085 0047
1552568400 000086 0179
1552568400 000087 0261
1552568400 000088 0049
1552568400 000089 0023
1552568400 000090 0161
1552568400 000091 0214
1552568400 000092 0034
1552568400 000093 0210
1552568400 000094 0116
1552568400 000095 0202
1552568400 000096 0110
1552568400 000097 0017
1552568400 000098 0120
1552568400 000099 0057
1552568400 000100 0262
1552568700 000001 0239
1552568700 000002 0163
1552568700 000003 0094
1552568700 000004 0187
1552568700 000005 0033
1552568700 000006 0157
1552568700 000007 0185
1552568700 000008 0152
1552568700 000009 0019
1552568700 000010 0105
1552568700 000011 0010
1552568700 000012 0085
1552568700 000013 0005
1552568700 000014 0211
1552568700 000015 0146
1552568700 000016 0050
1552568700 000017 0099
1552568700 000018 0007
1552568700 000019 0025
1552568700 000020 0198
1552568700 000021 0282
1552568700 000022 0293
1552568700 000023 0107
1552568700 000024 0286
1552568700 000025 0072
1552568700 000026 0062
1552568700 000027 0195
1552568700 000028 0183
1552568700 000029 0094
1552568700 000030 0117
1552568700 000031 0286
1552568700 000032 0139
1552568700 000033 0156
1552568700 000034 0209
1552568700 000035 0122
